Item ID,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Reorder Level,Preferred Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Category Name,Activity,Area,Location,Non taxable concepts,Cost Analysis,Events
1526770000002969534,Sr Project Assistant (Monthly),,ARS 360000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969543,SSR QA (Monthly),,ARS 270000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969552,Sr Project Manager,,ARS 432000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969561,Jr Developer (Monthly),,ARS 216000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969579,UI/UX Designer,,ARS 2625.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969588,Sr FullStack Developer,,ARS 3000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969597,Project Manager,,ARS 3375.00,Foreign Sales reclasificar y eliminar,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969606,Sr Front End Developer UI (Hourly),,ARS 2625.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969615,Sr QA Automation (Hourly),,ARS 2850.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969624,Sr React Engineer (Weekly),,ARS 120000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969633,Sr QA Automation (Weekly),,ARS 114000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,Operations,,,,,,
1526770000002969642,SSr QA Analyst (Hourly),,ARS 1875.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969651,Sr Python Developer (Monthly),,ARS 432000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969660,Sr FullStack Developer / TL (Weekly),,ARS 120000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969669,Sr Project Manager (Weekly),,ARS 135000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969678,UX/UI Designer (Weekly),,ARS 105000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969687,Sr DevOps (Weekly),,ARS 120000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969696,Sr QA Analyst (Hourly),,ARS 2625.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,Quality Assurance,,,,,,
1526770000002969705,Sr QA Analyst (Weekly),,ARS 105000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969714,SSr BackEnd Developer (Weekly),,ARS 90000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969723,SSr FrontEnd Developer (Weekly),,ARS 90000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969732,SSr React Engineer (Weekly),,ARS 105000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969741,Jr React Engineer (Weekly),,ARS 90000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969750,Sr PHP FullStack Engineer (Hourly),,ARS 3375.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969759,Tech Director (Hourly),,ARS 4125.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,hs,,,,,,ARS 0.00,,,,,,,,,,false,Sales,,,,,,,
1526770000002969768,Functional Analyst SR (Weekly),,ARS 105000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,,,,,,,ARS 0.00,Cost of Goods Sold,,Inventory Asset,,,,,,,false,Sales and Purchases,,,,,,,
1526770000002969777,Functional Analyst JR (Weekly),,ARS 60000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,,,,,,,ARS 0.00,Cost of Goods Sold,,Inventory Asset,,,,,,,false,Sales and Purchases,,,,,,,
1526770000002969792,Toma con tierra tres pernos chatos - rojo,,ARS 0.00,Sales,false,,Cambre,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,7604,,,,,ARS 1000.00,Automation materials and equipment,,Inventory Asset,,,Griveo,2.00,ARS 0.01,2.00,false,Inventory,Controls,,,,,,
1526770000002969821,Toma con tierra tres pernos chatos - blanco,,ARS 0.00,Sales,false,,Cambre,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,6904,,,,,ARS 155.637,Automation materials and equipment,,Inventory Asset,2.00,,Griveo,1.00,ARS 0.01,9.00,false,Inventory,Controls,,,,,,
1526770000002969848,Soporte para riel DIN,,ARS 0.00,Sales,false,,Cambre,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,6990,,,,,ARS 92.153,Automation materials and equipment,,Inventory Asset,2.00,,Griveo,2.00,ARS 0.01,9.00,false,Inventory,Controls,,,,,,
1526770000002969881,Server Monitoring Fees (Monthly),,ARS 206250.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,service,2,,,Active,un,,,,,,ARS 0.00,Contractors Cost,,Inventory Asset,,,,,,,false,Sales and Purchases,,,,,,,
1526770000002969890,Cinta aisladora 3M 20 mts.,,ARS 0.00,Sales,false,,3M,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,3M TE002000004,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,1.00,false,Inventory,Tools,,,,,,
1526770000002969901,"Cable subterraneo 4x2,5mm PVC (por metro)",,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,S4250F,,,,,ARS 213.036,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969912,"Cable subterraneo 3x2,5mm PVC (por metro)",,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,S3250F,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969923,Cable subterraneo 4x6mm PVC (por metro),,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,S46F,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969934,Cable subterraneo 4x10mm PVC (por metro),,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,S410F,,,,,ARS 723.63,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969945,"Cable INSTR Simple blind ar miliar 3x1,31mm PVC (por metro)",,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,AR6200,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969956,Cable subterraneo 3x25 +16mm PVC (por metro),,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,S325NF,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969967,"Cable unipolar 0,75mm Celeste (100 mts)",,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,U075 CELESTE,,,,,ARS 0.19,Automation materials and equipment,,Inventory Asset,,,,,,16.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002969978,"Cable unipolar 0,75mm Negro (100 mts)",,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,U075 NEGRO,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,2.00,ARS 0.01,1.50,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970005,"Cable unipolar 0,75mm Rojo (100 mts)",,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,cm,kg,,,,,,,goods,2,,,Active,un,U075 ROJO,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,Liesa,,,,6.30,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970016,Cable Unipolar 10mm Negro (100 mts),,ARS 0.00,Sales,false,,Argenplas,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,U10 NEGRO,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970027,"Cartucho cinta 6 mm - Negro sobre fondo blanco - Adhesivo fuerte - Mal cargado, no trackea",,ARS 0.00,,false,,Brother,0.00,0.00,0.00,0.00,cm,kg,,,,,,,goods,2,,,Inactive,un,TZe-S211- mal cargado,,,,,ARS 1232.50,Automation materials and equipment,,Inventory Asset,,,,,,,false,Purchases,Tools,,Automation,Griveo,,,
1526770000002970038,Cartucho cinta 24 mm - Negro sobre fondo blanco - Adhesivo fuerte,,ARS 0.00,Sales,false,,Brother,0.00,0.00,0.00,0.00,cm,kg,,,,,,,goods,2,,,Active,un,TZe-S251,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Tools,,,,,,
1526770000002970049,"Buje red bronce 1 1/4"" x 3/4""",,ARS 0.00,Sales,false,,Calibron,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,1140134,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970060,"Buje red bronce 1 1/2"" x 1""",,ARS 0.00,Sales,false,,Calibron,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,1140137,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970071,"Buje red bronce 1 1/4"" x 1""",,ARS 0.00,Sales,false,,Calibron,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,1140133,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970082,"Prensacable de nylon 1/2"" GAS de 6 a 12 mm",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,6494,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970093,"Prensacable metal 23-32mm macho BSP 1 1/4""",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20001065,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970104,"Prensacable metal 13-17mm macho BSP 0 3/4""",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20001063,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,2.00,ARS 0.01,2.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970131,Prensacable HP 1/2 BSC,,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20070301,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970142,Prensacable HP 3/4 BSC,,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20070303,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970153,Prensacable HP 7/8'' BSC,,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20070304,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970164,Prensacable HP 1'' BSC,,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20070305,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970175,Prensacable HP 1'' 1/4 BSC,,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20070306,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970186,"Conduit flexible IP65 BSP 1""",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,LTC-130/100M,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970197,"Prensacable de Nylon 5/8"" Electrica 4-8mm",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,HP 02,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,10.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970208,"Prensacable de Nylon 1"" Electrica 13-18mm",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,HP 05,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970219,"Prensacable de Nylon 3/4"" Electrica 6-12mm",,ARS 0.00,Sales,false,,Conextube,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,HP 03,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,1.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970230,Display sin potenciometro para VLT FC-51,,ARS 0.00,Sales,false,,Danfoss,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,132B0100,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Controls,,,,,,
1526770000002970241,LCP KIT TYPE 5000s,,ARS 0.00,Sales,false,,Danfoss,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,175Z0401,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,1.00,ARS 0.01,1.00,false,Inventory,Controls,,,,,,
1526770000002970268,Fuente Switching CA-CC,,ARS 0.00,Sales,false,,Dekko,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,DK-107100-U,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970279,Interruptor Horario,,ARS 0.00,Sales,false,,Diletta,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,20970,,,,,ARS 2364.39,Automation materials and equipment,,Inventory Asset,1.00,,,,,4.00,false,Inventory,Controls,,,,,,
1526770000002970290,Fuente de alimentación switching,,ARS 0.00,Sales,false,,E-Serviciosmc S.R.L.,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,FU VP 5V 2A,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970301,"Reja metalica para proteccion ventilador 4""",,ARS 0.00,Sales,false,,Electronica,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,FG-120,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,1.00,false,Inventory,Controls,,,,,,
1526770000002970312,Barra de cobre,,ARS 0.00,Sales,false,,Elent,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,1 7 125A,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,2.00,ARS 0.01,2.00,false,Inventory,Controls,,,,,,
1526770000002970339,Allen cabeza cilindrica metrica (DIN 912) 12 x 80 304,,ARS 0.00,Sales,false,,Famiq,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,300379,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970350,"Arandela plana 1/2"" (M12) 304",,ARS 0.00,Sales,false,,Famiq,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,300667,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970361,Tuerca metrica (DIN 934) 12 304,,ARS 0.00,Sales,false,,Famiq,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,322086,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970372,Tuerca autofrenante metrica (DIN 985) 12 304,,ARS 0.00,Sales,false,,Famiq,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,322143,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970383,Varilla roscada metrica (DIN 975) 304 6 (1 metro),,ARS 0.00,Sales,false,,Famiq,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,323163,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Installation Materials and Systems,,,,,,
1526770000002970394,"Ventilador de 4"" 120x120x38.5 220v buje metal",,ARS 0.00,Sales,false,,Fulltech,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,UF12A23STH,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,1.00,false,Inventory,Controls,,,,,,
1526770000002970405,Terminal ojal amarillo 10mm,,ARS 0.00,Sales,false,,Gabexel,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,C-6,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,50.00,ARS 0.01,50.00,false,Inventory,Controls,,,,,,
1526770000002970432,Terminal ojal amarillo 6mm,,ARS 0.00,Sales,false,,Gabexel,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,C-4,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,80.00,ARS 0.01,80.00,false,Inventory,Controls,,,,,,
1526770000002970459,Terminal ojal azul 5mm,,ARS 0.00,Sales,false,,Gabexel,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,B-4,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,50.00,ARS 0.01,50.00,false,Inventory,Controls,,,,,,
1526770000002970486,"Terminal ojal de cobre estañado 10mm2 1/4""",,ARS 0.00,Sales,false,,Gabexel,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,FCC 10/2,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Controls,,,,,,
1526770000002970497,"Terminal ojal de cobre estañado16mm2  3/8""",,ARS 0.00,Sales,false,,Gabexel,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,FCC 16/3,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Controls,,,,,,
1526770000002970508,ACC. Rack Gabitel estante vent. 500mm,,ARS 0.00,Sales,false,,Gabitel,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,E-F-1U5B,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Controls,,,,,,
1526770000002970519,"Pantalla HMI 7"" 800x480 Ethernet",,ARS 52352.00,Sales,true,,Delta Electronics Inc.,0.00,0.00,0.00,0.00,cm,kg,,,,,,,goods,2,,,Active,un,DOP-107WV,,,,,ARS 47415.50,Automation materials and equipment,,Inventory Asset,1.00,,Griveo,1.00,ARS 47415.50,2.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970530,"Pantalla HMI 3"" DOP-B Ethernet",,ARS 0.00,Sales,false,,Delta Electronics Inc.,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,DOP-B03E211,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,Griveo,2.00,ARS 0.01,2.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970557,"Pantalla HMI 3"" DOP-B",,ARS 0.00,Sales,false,,Delta Electronics Inc.,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,DOP-B03S211,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970568,"Pantalla HMI 7"" DOP-B Ethernet",,ARS 0.00,Sales,false,,Delta Electronics Inc.,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,DOP-B07E515,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970579,"Pantalla HMI 7"" DOP-B",,ARS 0.00,Sales,false,,Delta Electronics Inc.,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,DOP-B07S515,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Industrial Automation,,,,,,
1526770000002970590,"Pantalla HMI 8"" DOP-B",,ARS 0.00,Sales,false,,Delta Electronics Inc.,0.00,0.00,0.00,0.00,,,,,,,,,goods,2,,,Active,un,DOP-B08S515,,,,,ARS 0.00,Automation materials and equipment,,Inventory Asset,,,,,,0.00,false,Inventory,Industrial Automation,,,,,,
